Year,S&P Composite,Dividend,Earnings,CPI,Long Interest Rate,Real Price,Real Dividend,Real Earnings,Cyclically Adjusted PE Ratio
2003-12-31,1080.64,17.39,48.74,184.3,4.27,1600.748572544764,25.759751329354312,72.19840596852956,26.635170511081547
2003-11-30,1049.9,17.123333333333335,45.35333333333333,184.5,4.3,1553.5276406504065,25.33724319783198,67.10892173441734,25.94679821842013
2003-10-31,1038.73,16.85666666666667,41.96666666666667,185.0,4.29,1532.845438864865,24.875246324324326,61.92986972972973,25.6827560705797
2003-09-30,1019.44,16.59,38.58,185.2,4.27,1502.7547425485961,24.455290334773217,56.87071133909287,25.243686752606266
2003-08-31,989.53,16.450000000000003,37.236666666666665,184.6,4.45,1463.4055178223186,24.327732123510298,55.06891500541712,24.64225140993218
2003-07-31,992.54,16.310000000000002,35.89333333333333,183.9,3.98,1473.4442502446982,24.21250097879282,53.28432669929308,24.867329101268794
2003-06-30,988.0,16.17,34.55,183.7,3.33,1468.301382689167,24.030802994011978,51.34596434403919,24.832223259531066
2003-05-31,935.96,16.186666666666667,33.13999999999999,183.5,3.57,1392.4789530245232,24.081790517711173,49.30419302452315,23.591080453481496
2003-04-30,890.03,16.203333333333333,31.73,183.8,3.96,1321.9850929815013,24.067239445048966,47.12940799782371,22.42793957773091
2003-03-31,846.63,16.22,30.32,184.2,3.81,1254.7911503257328,24.039677850162867,44.9373016286645,21.309719026991
2003-02-28,837.03,16.169999999999998,29.41,183.1,3.9,1248.0158442927361,24.109549481157835,43.85045456034953,21.214102123415294
2003-01-31,895.84,16.119999999999997,28.5,181.7,4.05,1345.9934370941112,24.220189102916894,42.82105393505778,22.898348576613227
2002-12-31,899.18,16.07,27.59,180.9,4.03,1356.9863877280263,24.251841956882252,41.63710762852404,23.101442537685646
2002-11-30,909.93,15.98,28.406666666666666,181.3,4.05,1370.1799216216214,24.062812686155542,42.774987424158844,23.348396502725134
2002-10-31,854.63,15.89,29.223333333333333,181.3,3.94,1286.908736293436,23.92728996138996,44.004730667402086,21.956233863659087
2002-09-30,867.81,15.8,30.04,181.0,3.87,1308.9211791712705,23.831201104972376,45.30944817679558,22.365036801224342
2002-08-31,912.55,15.879999999999999,28.939999999999998,180.7,4.26,1378.687812119535,23.991630547869395,43.72278262313226,23.58871352884238
2002-07-31,903.59,15.96,27.84,180.1,4.65,1369.6989493059411,24.19282554136591,42.201018989450304,23.46312046743145
2002-06-30,1014.02,16.04,26.74,179.9,4.93,1538.8021237354083,24.341123513062808,40.578656031128396,26.387672541183363
2002-05-31,1079.25,15.936666666666667,26.06,179.8,5.16,1638.7012666852056,24.197763125695214,39.568732925472744,28.12810750868835
2002-04-30,1111.93,15.833333333333332,25.38,179.8,5.21,1688.3216117352613,24.040864849833145,38.53624104560622,29.005883253118693
2002-03-31,1153.79,15.73,24.7,178.8,5.28,1761.6785870805365,24.017545805369128,37.71350167785234,30.292130640918682
2002-02-28,1100.67,15.733333333333334,24.69666666666667,177.8,4.91,1690.0236895950507,24.157745781777276,37.920495444319464,29.085704152008436
2002-01-31,1140.21,15.736666666666668,24.69333333333333,177.1,5.04,1757.6552830604178,24.2583693393563,38.065240429136075,30.277204433096006
2001-12-31,1144.93,15.74,24.69,176.7,5.09,1768.9265692699491,24.31843361629881,38.14625959252971,30.499953255020465
2001-11-30,1129.68,15.740000000000002,25.896666666666665,177.4,4.65,1738.4781794813978,24.22247587373168,39.852692728297626,30.005103811056824
2001-10-31,1076.59,15.740000000000002,27.103333333333335,177.7,4.57,1653.9803025886326,24.181582554867756,41.639230782217226,28.577373113360114
2001-09-30,1044.64,15.74,28.31,178.3,4.73,1599.49441346046,24.100208749298933,43.34669057767806,27.6673925868625
2001-08-31,1178.5,15.723333333333333,31.136666666666667,177.5,4.97,1812.5861154929578,24.183195323943657,47.889596676056335,31.404318760780153
2001-07-31,1204.45,15.706666666666667,33.96333333333333,177.5,5.24,1852.4983850704225,24.15756123943662,52.2371374084507,32.16303868744437
2001-06-30,1238.71,15.69,36.79,178.0,5.28,1899.8401467977526,24.064140842696627,56.42573241573033,33.06853441111278
2001-05-31,1270.37,15.783333333333331,39.67333333333333,177.7,5.39,1951.6872319077095,24.248156162070902,60.95069791783906,34.07464321714005
2001-04-30,1189.84,15.876666666666665,42.556666666666665,176.9,5.14,1836.2345365743356,24.5018520633126,65.67607501413227,32.17390116836069
2001-03-31,1185.85,15.97,45.44,176.2,4.89,1837.3473754256524,24.743801986379115,70.40440590238366,32.32583723617876
2001-02-28,1305.75,16.07,46.96,175.8,5.1,2027.7227943686005,24.955393686006822,72.92503344709897,35.834662651431294
2001-01-31,1335.63,16.169999999999998,48.48,175.1,5.16,2082.4157446601944,25.211070873786404,75.58643883495145,36.97886799702984
2000-12-31,1330.93,16.27,50.0,174.0,5.24,2088.2062229310345,25.527349482758616,78.44913793103449,37.27423800449722
2000-11-30,1378.04,16.296666666666667,51.23333333333333,174.1,5.72,2160.879116140149,25.55450252728317,80.33804537622055,38.78214245678479
2000-10-31,1390.14,16.323333333333334,52.46666666666667,174.0,5.74,2181.1056920689657,25.611028563218394,82.31929540229885,39.369699044201404
2000-09-30,1468.05,16.35,53.7,173.7,5.8,2307.3232823834196,25.697173575129533,84.39989119170986,41.89800792488476
2000-08-31,1485.46,16.46666666666667,53.10666666666666,172.8,5.83,2346.846275347222,26.015332175925927,83.90207939814813,42.86956549441952
2000-07-31,1473.0,16.583333333333332,52.51333333333334,172.8,6.05,2327.160989583333,26.19965133101851,82.96468483796296,42.7580936182696
2000-06-30,1461.96,16.7,51.92,172.4,6.1,2315.078108352668,26.44518619489559,82.21760881670534,42.78197156707147
2000-05-31,1418.48,16.72,51.59666666666667,171.5,6.44,2258.0133844897955,26.61580268221574,82.13437195335277,41.96605050332433
2000-04-30,1461.36,16.740000000000002,51.27333333333333,171.3,5.99,2328.988114886164,26.67875201401051,81.714966841798,43.528574288507755
2000-03-31,1442.21,16.76,50.95,171.2,6.26,2299.811078446262,26.726228271028038,81.24709608644861,43.220748439965895
2000-02-29,1388.87,16.736666666666668,50.02333333333333,169.8,6.52,2233.0134075971728,26.909070730270905,80.4270911071849,42.18563588791734
2000-01-31,1425.59,16.713333333333335,49.09666666666667,168.8,6.66,2305.630016409952,27.030747274881517,79.40484176540284,43.77257814693802
1999-12-31,1428.68,16.69,48.17,168.3,6.28,2317.492133333333,27.07320303030303,78.13757878787878,44.19793976104059
1999-11-30,1391.0,16.673333333333332,46.76666666666667,168.3,6.03,2256.3706060606055,27.04616767676767,75.86120202020201,43.20829071461394
1999-10-31,1300.01,16.656666666666666,45.36333333333334,168.2,6.11,2110.0275269322237,27.035196016646847,73.62857366230679,40.552854399539896
1999-09-30,1318.17,16.64,43.96,167.9,5.92,2143.325577784395,27.05640214413341,71.47833162596783,41.32345133471504
1999-08-31,1327.49,16.576666666666668,42.98,167.1,5.94,2168.8135994614004,27.082463973668464,70.21944308797126,41.93071215994048
1999-07-31,1380.99,16.513333333333335,42.0,166.7,5.79,2261.634150989802,27.043728494301142,68.78299940011998,43.82803599280545
1999-06-30,1322.55,16.45,41.02,166.2,5.9,2172.443547833935,27.021055054151624,67.38016281588449,42.18067591174695
1999-05-31,1332.07,16.45,40.14,166.2,5.54,2188.081264801444,27.021055054151624,65.934659566787,42.55667670951807
1999-04-30,1334.76,16.45,39.26,166.2,5.18,2192.4999054151626,27.021055054151624,64.48915631768952,42.70450951689219
1999-03-31,1281.66,16.45,38.38,165.0,5.23,2120.588030181818,27.217571818181817,63.50215236363636,41.35610363271302
1999-02-28,1246.58,16.36666667,38.15666667,164.5,5.0,2068.8150744072946,27.16200061343471,63.32452565902741,40.40015922925998
1999-01-31,1248.77,16.28333333,37.93333333,164.3,4.72,2074.97234516129,27.05659676865484,63.03051612349355,40.57695767720814
1998-12-31,1190.05,16.2,37.71,163.9,4.65,1982.2283108602803,26.983823062843193,62.81234368517388,38.82027478009818
1998-11-30,1144.43,16.1833,37.8367,164.0,4.83,1905.078190792683,26.93956981646341,62.98495493963414,37.36939188392097
1998-10-31,1032.47,16.1667,37.9633,164.0,4.53,1718.703703719512,26.911936585975603,63.19569993841463,33.77310287904816
1998-09-30,1020.64,16.14,38.09,163.6,4.81,1703.164926161369,26.933181051344746,63.56163979217604,33.53235698083491
1998-08-31,1074.62,16.0833,38.3833,163.4,5.34,1795.437477723378,26.87141462607099,64.12947398959608,35.42340102487833
1998-07-31,1156.58,16.0167,38.6767,163.2,5.46,1934.7414812499997,26.79293596875,64.69886721875,38.25964508524855
1998-06-30,1108.39,15.95,38.97,163.0,5.5,1856.4036513496933,26.7140972392638,65.26949024539876,36.80229346009203
1998-05-31,1108.42,15.85,39.16,162.8,5.65,1858.734553194103,26.579223280098276,65.66828918918918,36.95659851896901
1998-04-30,1112.2,15.75,39.35,162.5,5.64,1868.516532923077,26.460290769230767,66.10872646153847,37.27693404302877
1998-03-31,1076.83,15.64,39.54,162.2,5.65,1812.4403236128235,26.324087053020964,66.55079297163995,36.29692773642509
1998-02-28,1023.74,15.6,39.6,161.9,5.57,1726.2760421247683,26.305415688696723,66.77528597899938,34.709677782269985
1998-01-31,963.36,15.55,39.66,161.6,5.54,1627.4763,26.26978125,67.00061249999999,32.85996841505224
1997-12-31,962.37,15.5,39.72,161.3,5.81,1628.8276324240542,26.234014259144445,67.22677718536887,33.030789042905425
1997-11-30,938.92,15.4433,40.0267,161.5,5.88,1587.1701347368419,26.105679442105263,67.66197634736842,32.336600532812675
1997-10-31,951.16,15.3867,40.3333,161.6,6.03,1606.865925,25.9939063125,68.1380686875,32.901498179798125
1997-09-30,937.02,15.33,40.64,161.2,6.21,1586.9061480148882,25.9623820719603,68.82656277915632,32.66658134170862
1997-08-31,927.24,15.2733,40.61,160.8,6.3,1574.24938880597,25.930700994402983,68.94683973880596,32.58628348671317
1997-07-31,925.29,15.2167,40.58,160.5,6.22,1573.8750521495324,25.882895639252336,69.02468373831775,32.76663768966993
1997-06-30,876.29,15.16,40.55,160.3,6.49,1492.3880154086085,25.818624329382406,69.05971085464752,31.25656061638126
1997-05-31,833.09,15.1267,40.4467,160.1,6.71,1420.587565708932,25.79409419175515,68.96983410430981,29.92836222468878
1997-04-30,763.93,15.0933,40.3433,160.2,6.89,1301.8425829588014,25.721074780898878,68.75057384456929,27.585160338136536
1997-03-31,792.16,15.06,40.24,160.0,6.69,1351.6378529999997,25.696407375,68.6602545,28.80245859187165
1997-02-28,798.39,15.0067,39.7367,159.6,6.42,1365.6821125939848,25.669637343984967,67.9714179830827,29.26563488357594
1997-01-31,766.22,14.9533,39.2333,159.1,6.58,1314.7728388434946,25.6586785663105,67.32123570018857,28.33287012995037
1996-12-31,743.25,14.9,38.73,158.6,6.3,1279.3788130517025,25.64782282471627,66.66712604035308,27.723946163893967
1996-11-30,735.67,14.82,37.82,158.6,6.2,1266.3311286885246,25.510116393442622,65.10071538461538,27.58561204901279
1996-10-31,701.46,14.74,36.91,158.3,6.53,1209.7326871762475,25.42049412507896,63.654710865445345,26.483467720897192
1996-09-30,674.88,14.66,36.0,157.8,6.83,1167.5808912547527,25.362636121673,62.28205323193916,25.680115512876757
1996-08-31,662.68,14.53,35.6367,157.3,6.64,1150.118423649078,25.217632485696118,61.849497839160826,25.41252912145495
1996-07-31,644.07,14.4,35.2733,157.0,6.87,1119.9556828662421,25.03976560509554,61.33577528598726,24.858411332348386
1996-06-30,668.5,14.27,34.91,156.7,6.91,1164.6618091895343,24.86121767708998,60.82025992342055,25.966673558333845
1996-05-31,661.23,14.2133,34.62,156.6,6.74,1152.7316327586207,24.778247381226052,60.35353678160919,25.814043827699027
1996-04-30,647.17,14.1567,34.33,156.3,6.51,1130.3861261036466,24.726945426103644,59.962847024952005,25.424203848381527
1996-03-31,647.07,14.1,34.04,155.7,6.27,1134.5668028901734,24.722815028901735,59.68543429672447,25.629930395216107
1996-02-29,649.54,13.9967,34.0133,154.9,5.81,1144.7796553905746,24.668438283408648,59.94662969593285,25.976065550593386
1996-01-31,614.42,13.8933,33.9867,154.4,5.65,1086.3892698186526,24.565495983808287,60.09372448251295,24.76246519464402
1995-12-31,614.57,13.79,33.96,153.5,5.71,1093.025757068404,24.525806970684037,60.3985790228013,25.027380664939102
1995-11-30,595.53,13.72,34.3667,153.6,5.93,1058.4731548828124,24.385424218750003,61.082110677734384,24.34758688111481
1995-10-31,582.92,13.65,34.7733,153.7,6.04,1035.386524137931,24.245224137931036,61.76457527586207,23.926762764083268
1995-09-30,578.77,13.58,35.18,153.2,6.2,1031.3704067232377,24.19961318537859,62.69089778067885,23.946007075299857
1995-08-31,559.11,13.51,34.93,152.9,6.49,998.2910878351864,24.122109417920207,62.36752642249836,23.284070256230528
1995-07-31,557.37,13.44,34.68,152.5,6.28,997.7946367868852,24.060067672131144,62.083567475409836,23.376412691512126
1995-06-30,539.35,13.36,34.43,152.5,6.17,965.5355281967213,23.916852983606553,61.63602157377049,22.718356759520606
1995-05-31,523.81,13.3067,33.8033,152.2,6.63,939.5643983574245,23.868390408015767,60.63339231208935,22.195426698019947
1995-04-30,507.91,13.2433,33.1767,151.9,7.06,912.8436716919026,23.80158413364055,59.626982423304796,21.642739261879655
1995-03-31,493.15,13.17,32.55,151.4,7.2,889.2432592470277,23.74801525759577,58.69384180977542,21.152737302036986
1995-02-28,481.92,13.18,31.9,150.9,7.47,871.8728015904572,23.844794831013914,57.712363817097405,20.802571764332676
1995-01-31,465.25,13.18,31.25,150.3,7.78,845.0741566866267,23.939983632734528,56.76210079840319,20.2191194224573
1994-12-31,455.19,13.17,30.6,149.7,7.81,830.1151340681363,24.01769879759519,55.804220440881764,19.911484108090324
1994-11-30,461.01,13.0967,29.51,149.7,7.96,840.7288779559118,23.884023981963928,53.81642304609219,20.209473020394054
1994-10-31,463.81,13.0133,28.42,149.5,7.74,846.9666985284281,23.763678527759193,51.89796160535117,20.395759282410257
1994-09-30,466.96,12.92,27.33,149.4,7.46,853.2896979919677,23.609094779116464,49.940910240963845,20.576450100818864
1994-08-31,464.24,12.9,26.62,149.0,7.24,850.5967296644295,23.63583020134228,48.77409302013423,20.53554940475563
1994-07-31,451.4,12.87,25.91,148.4,7.3,830.4147857142856,23.67620357142857,47.665146428571425,20.06795181614215
1994-06-30,454.83,12.84,25.2,148.0,7.1,838.9861789864864,23.684854864864864,46.484294594594594,20.29076369067031
1994-05-31,450.9,12.7967,24.37,147.5,7.18,834.5562894915254,23.684999932881354,45.105648203389826,20.196492421281448
1994-04-30,447.23,12.7533,23.54,147.4,6.97,828.3251810719131,23.62068629511533,43.598986567164175,20.05525008506384
1994-03-31,463.81,12.71,22.71,147.2,6.48,860.2005531929348,23.57247370923913,42.11887316576087,20.833375889460406
1994-02-28,471.58,12.6667,22.4333,146.7,5.97,877.5920568507157,23.572236537832314,41.74749965848671,21.263840187313026
1994-01-31,472.99,12.6233,22.1567,146.2,5.75,883.2263267441862,23.57181101162791,41.37377270930233,21.41197491382654
1993-12-31,465.95,12.58,21.89,145.8,5.77,872.4674063786007,23.555402880658434,40.98789897119342,21.164732079814648
1993-11-30,462.89,12.56,21.39,145.8,5.72,866.737713786008,23.517953909465017,40.05167469135802,21.037901189606377
1993-10-31,463.9,12.54,20.9,145.7,5.33,869.2250631434455,23.496620590253947,39.16103431708991,21.109178247475125
1993-09-30,459.24,12.52,20.41,145.1,5.36,864.0516727773949,23.55615134390076,38.4010422467264,20.993501005229135
1993-08-31,454.13,12.52,20.05,144.8,5.68,856.2075441298341,23.604955524861875,37.80186567679558,20.812227546627387
1993-07-31,447.29,12.52,19.69,144.4,5.81,845.6475891274238,23.6703432132964,37.22596308864266,20.564596413297142
1993-06-30,448.06,12.52,19.33,144.4,5.96,847.1033530470913,23.6703432132964,36.54534619113573,20.608357012960198
1993-05-31,445.25,12.5067,19.5,144.2,6.04,842.9582923023579,23.67799320457698,36.91788141470181,20.517605633764866
1993-04-30,443.08,12.4933,19.67,144.0,5.97,840.0150641666665,23.685474860416665,37.291451458333334,20.457362016642183
1993-03-31,450.16,12.48,19.84,143.6,5.98,855.8149754874652,23.726166016713094,37.71852033426184,20.855200148690912
1993-02-28,441.7,12.4467,19.59,143.1,6.26,842.6654444444445,23.745537666666667,37.37336666666666,20.545336792900446
1993-01-31,435.23,12.4133,19.34,142.6,6.6,833.233490112202,23.764853715988778,37.02579256661992,20.32341080299571
1992-12-31,435.64,12.39,19.09,141.9,6.77,838.1326773784355,23.837259830866806,36.72746490486258,20.448606721242967
1992-11-30,422.84,12.3833,18.74,142.0,6.87,812.9337219718309,23.807591900704224,36.02870577464788,19.833656038801234
1992-10-31,412.5,12.3867,18.39,141.8,6.59,794.1730430183355,23.847716925952042,35.40567820874471,19.37027107690697
1992-09-30,418.48,12.4,18.04,141.3,6.42,808.5371227176221,23.95780042462845,34.85473545647558,19.708766424745296
1992-08-31,417.93,12.3667,17.71,140.9,6.59,809.7668118523776,23.961293116394604,34.31428765081618,19.722137498351522
1992-07-31,415.05,12.3433,17.38,140.5,6.84,806.4761220640569,23.984042205693946,33.770762562277575,19.620740694824402
1992-06-30,408.27,12.32,17.05,140.2,7.26,794.9995350213981,23.98999258202568,33.200436162624825,19.3153659676446
1992-05-31,414.81,12.32,16.7667,139.7,7.39,810.6254433070867,24.075855118110237,32.76563636435219,19.662279795641687
1992-04-30,407.41,12.32,16.4833,139.5,7.48,797.3057507526883,24.11037247311828,32.25799533978494,19.301229507881043
